id,name,genre,artists,album,popularity,duration_ms,explicit,genre_id,artists_id,album_id,duration_s
4nltsClICykOnWMeOrQbRE,Gospel,gospel,MTM Isaiah,Relationship With God,0.24444444444444446,191111,0,41,2459,3316,0.20391339084149046
25F4aCgBMe1g3c2v8ftZuI,Alternate Reality,alternative,Cowboy Mouth,Alternate Reality,0.14444444444444446,211897,0,3,863,219,0.23023141272295172
0JJAS4x66kFZZbxgAB5lkQ,Can't Hop A Train,cantopop,Matt Mason,Can't Hop A Train,0.4,201136,0,13,2561,672,0.21660646162767583
1Zp0GYjktawsnoHLwXRNlK,Comedy Is a Weird Job,comedy,Hannibal Buress,Live from Chicago,0.26666666666666666,167688,1,19,1673,2398,0.17425655323302958
7qykBz0ZJzAQWC1PbKKuAn,Spanish Bombs,spanish,Hinds,Spanish Bombs,0.14444444444444446,177511,0,114,1724,3762,0.18669386339090477
7AcdRQwcva3SdcDlUdPsKd,World Drums,world-music,Nimah Chantis,Shamanic Drums (Meditation & Sacred Dance),0.2111111111111111,216461,0,125,2848,3590,0.23601008355269243
4XY31mZBuuYbIpp0oPf9fj,Salsa,salsa,"José Alberto ""El Canario"", Voltio",Salsa Con Invitados,0.15555555555555556,254129,0,104,1999,3512,0.2837031100239174
20XdEFyaUR9C7aDIdq2OAd,Summertime,summer,DJ Jazzy Jeff & The Fresh Prince,Homebase,0.6444444444444445,270973,0,116,915,1916,0.3050300012281575
3LlPQMgGyUEUR3ytrhpplP,Ambient,ambient,AIArt Electronics,Ambient,0.37777777777777777,113554,0,4,86,230,0.10571523712935284
4BLbZo3DCqQXMzogWV1GNP,POPTHATRUNK,pop,"1nonly, Freddie Dredd",POPTHATRUNK,0.6888888888888889,133333,1,86,20,2996,0.13075825429443622
1cdC9TCqyLwAlsw3fVJaJS,Soundtrack 2 My Life,soundtracks,Kid Cudi,Man On The Moon: The End Of Day,0.5777777777777778,235626,1,113,2109,2557,0.2602756896990508
6DshyLFOY859M1ERk0h54h,New Release,new-release,Killing Time,Brightside,0.16666666666666669,101960,0,80,2121,616,0.09103558997772855
44e8p447UUFpucWb4FM3J5,British,british,Thumder P,British,0.14444444444444446,135511,0,12,4027,617,0.1335159109699785
6uEov3if4LxRGgPASJgai8,Lose My Breath (Feat. Charlie Puth) (Soft Garage Ver.),garage,"Stray Kids, Charlie Puth",Lose My Breath (Remixes),0.6,197440,0,39,3689,2434,0.2119268018146343
0AHbwnfwocPdIN9CvQCYKr,Party,party,House of Shem,Island Vibration,0.41111111111111115,277037,0,83,1747,2137,0.3127078846443598
7JsjGhI4GFINzZTlbxLRfn,Movies,movies,Dawn Wall,Movies,0.43333333333333335,250000,0,77,1018,2722,0.27847521084425064
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,j-pop,YOASOBI,夜に駆ける,0.7111111111111111,261013,0,64,4354,4907,0.2924192296540521
3QyxB6fNUFNSLyjiwkycOY,Some Like It Hot - 2005 Remaster,power-pop,The Power Station,The Power Station,0.4666666666666667,305466,0,89,3937,4212,0.34870302772470535
3VvXRLVFIVgK8FMKAuIHwk,The Gospel,gospel,"Maleah Joi Moon, Shoshana Bean, Chris Lee",Hell’s Kitchen (Original Broadway Cast Recording),0.37777777777777777,276301,0,41,2499,1863,0.31177600433526925
5LAlEwIPhJLC1HUlGWZ629,RATED R,hardcore,"$anto, Satsu¿",NEGATIVE,0.22222222222222224,123321,1,49,1,2779,0.1180816433506668
6DdtXGnIE31tW37mLzy7WY,AfroBeat Chaka Chaka,afrobeat,Giuliano Nicolis,AfroBeat Chaka Chaka,0.33333333333333337,180652,0,1,1562,172,0.1906708145469555
5e9f2mQ8DYtZa9UcrZZRNt,Mexico,goth,"Goth Babe, Surfaces",Mexico,0.6555555555555556,176632,0,42,1592,2632,0.18558092481523825
5B1jrDCTLNN5KC0e363H2V,indieedgycool,indie,GAYLE,Favoritos Pop,0.0,146769,1,58,1504,1406,0.14777013450223536
5XWNGPV1E4vz32RyQDM5I2,Electronic Soundscape Tranquility,electronic,The Quiet Path,Quiet Shores,0.2555555555555556,112000,0,33,3942,3215,0.10374765288977857
2sawVq4tsH9kIxcYhSHtEf,Desafinado,bossanova,"Stan Getz, João Gilberto",Stan Getz: The Bossa Nova Albums,0.05555555555555556,249386,0,9,3652,3786,0.27769779982552567
6EmYpFjAcFMF5dt2krHSSt,Kids,kids,Sasha Alex Sloan,Kids,0.5444444444444445,178413,0,68,3443,2234,0.18783592322623044
3KGskj4WfjTQ59wbigZjCQ,Tunnel,trip-hop,The Dining Rooms,Tre,0.35555555555555557,273005,0,122,3857,4364,0.3076028012119509
3SPUnD1DYYaAgH7qyxwhaT,Comedy,comedy,Jake Eaw,"Spring 2022 Anime Piano, Vol.2",0.11111111111111112,91022,0,19,1860,3779,0.0771865317972502
2ncCB2DOggeQEDOb8HVKSy,E.T. (Hardstyle),hardstyle,"PXSEIDON, PHARAØH",E.T. (Hardstyle),0.5777777777777778,104470,0,50,2972,1205,0.09421360570574107
3OeFixYaFfs6KvKDlzP2LN,What's Simple Is True,singer-songwriter,Jewel,Spirit,0.2555555555555556,215866,0,108,1921,3771,0.2352567292267293
20aorkzugOSwPcXGZf9eCv,Honky Tonkin' - 1948 Single Version,honky-tonk,"Hank Williams, Drifting Cowboys",Honky Tonkin (Expanded Undubbed Edition),0.3888888888888889,166200,0,54,1670,1927,0.17237253434725963
3JEJwjqLkg2Jbau5922CAb,Her Way,party,PARTYNEXTDOOR,PARTYNEXTDOOR TWO,0.7555555555555555,216630,1,83,2955,2988,0.2362240615041004
1x4eRmHQgpYMUrqlvopfd3,Movies,movies,Bizzy Banks,GMTO Vol. 1 (Get Money Take Over),0.26666666666666666,149910,1,77,507,1564,0.15174708565828604
1QFm6HOA3t95mqI2tqwMMP,Piano,piano,Cliff Wood,Stage For Money,0.2,110445,0,85,822,3784,0.10177880250847997
0pjnHGnATz5p4HjQAEo3A5,Blues,blues,DerekAlexander,Blues,0.2111111111111111,143017,1,8,1063,536,0.1430195707526326
4OZaFdwuwrjS2eLZqBFpzP,The Detroit Upright - Mixed,detroit-techno,Patrice Scott,Detroit Love Vol. 3 - Mixed by Waajeed,0.17777777777777778,226935,0,25,3008,1067,0.24927165197309198
0Cvt0hXOZt5SU8akAI7TIE,Bass,j-dance,yutaka hirasaka,SLOW DANCE,0.2,200384,0,62,4611,3476,0.21565432305099635
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),rock,"Post Malone, 21 Savage",beerbongs & bentleys,0.8555555555555556,218146,1,99,3113,4730,0.23814353235815094
5bVxQNtdJryk3MaVIFMWla,Punk Rock,punk-rock,The Casualties,Die Hards,0.1,121266,0,93,3847,1082,0.11547972210721434
1NrcGaE2wOg1lYtNIxLa07,the movies,movies,Nightly,"night, love you.",0.4444444444444445,178909,0,77,2841,4809,0.18846392952148705
27dx8XeHTTiPmIu6sjZQ3T,Metal 100 BPM,metal-misc,Jim Dooley,Miscellaneous Beats,0.0,175200,0,74,1929,2669,0.18376780986602953
4wtR6HB3XekEengMX17cpc,Children,children,Robert Miles,Children (Dance Vault Mixes),0.7222222222222222,243266,0,15,3318,734,0.2699490124727621
2kz1YOhJiNubjigR1gB1VX,DILUVIO,reggaeton,Rauw Alejandro,PLAYA SATURNO,0.8777777777777778,197052,1,97,3236,2992,0.2114355388256029
0KEfHwo93SFi0nykyxjlup,Baba Nanak,r-n-b,R Nait,Baba Nanak,0.2555555555555556,200124,0,94,3176,374,0.21532512620267635
4LIYBL5tCFtdFf8qhdsaDh,EDM,edm,Davy M,EDM,0.2888888888888889,44681,0,31,1017,1207,0.018512258151103883
1lkMKXP8Y8BI4plES5ezD0,CHILL,chill,GONE.Fludd,LIL CHILL,0.4777777777777778,126950,1,16,1510,2275,0.1226764716681797
7nHVJYFaoCEj0I2eBiiJj3,Hard Rock,hard-rock,Davie504,Let's Funk!,0.06666666666666667,73458,0,48,1016,2358,0.05494801855150855
2it57rcXGwsOHdqDvd3a21,Work Out,work-out,Desmond Dekker,Black And Dekker,0.15555555555555556,166093,0,124,1067,498,0.17223705718275867
2aC8wwfrM0YeTAzzk8hxqC,Disco 2000,disco,Pulp,Different Class,0.6444444444444445,273573,0,26,3149,1084,0.30832196971135767
7CgRPLNbU47dYIOQaWEQpO,Ruins of Athens. Op. 113.: Turkish March or March (Arr. Solo Piano by Novaes) - Welte-Mignon 2881,turkish,"Ludwig van Beethoven, Guiomar Novaes, Peter Phillips",The Legacy of Beethoven,0.06666666666666667,147489,0,123,2378,4172,0.14868175654373694
6fs47bKV5FCpeaQ2ViKmP1,Rockabilly,rockabilly,Michael Trott,Automation (Original Video Game Sound Track),0.0,240176,0,101,2632,329,0.2660366345446511
5NiGZ1JTKhTWg6IQ7mkzQ2,rain,ska,skaiwater,rain,0.5333333333333333,165750,1,109,4579,4823,0.17180277057132115
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,show-tunes,"Ben Platt, Original Broadway Cast of Dear Evan Hansen",Dear Evan Hansen (Original Broadway Cast Recording),0.6111111111111112,236360,0,107,449,1014,0.2612050377246927
76o3swrJKdlvBCm8PRbCYE,Gotham Love,goth,BAKGROUND,LT-GLOBE-XXX,0.5444444444444445,273502,0,42,358,2283,0.30823207364893185
29Qre8uUWCuPUz8Oem2MYI,Spanish in Chinese,spanish,Zeauxi,Demos,0.5,105321,0,114,4414,1051,0.09529109231312698
1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like a Villain,chill,"Sofia Carson, Cameron Boyce, Booboo Stewart, Mitchell Hope, Disney",Descendants 2 (Original TV Movie Soundtrack),0.6555555555555556,193792,0,16,3592,1055,0.20730791680435956
1iBWjQ9af9NnUd5xnQDB3k,Charm,afrobeat,Rema,Rave & Roses Ultra,0.7222222222222222,204750,1,1,3271,3271,0.22118229781932414
4Te83B6Q81ycwAQQfzbki4,Mosaic,progressive-house,Capa (Official),Mosaic,0.2777777777777778,234116,0,90,694,2697,0.25836381569534606
36WgZmEf5DuDzH0y0LKuvF,Dancehall Hero,dancehall,Vybz Kartel,Stronger We Get,0.3,204127,1,22,4228,3827,0.22039349152508037
5ZY2fIqxuKDr5pdz0ucpRz,Lose It,hardcore,Ken Carson,A Great Chaos,0.6555555555555556,140811,1,49,2093,92,0.14022646210880968
26DJdIigEELxJHKS56ILCw,Sleepin' On Me,sleep,Meghan Trainor,Timeless,0.5444444444444445,182133,1,110,2596,4314,0.1925459704406553
5IcdPRGWtihqOQfLiJTEYT,Synthwave Metal,metal-misc,Slatz,Synthwave Metal,0.2111111111111111,133061,0,74,3561,3911,0.13041386374542446
1jHt6UE0FLCwOFkd5EFBVH,Study,study,"The Solfeggio Peace Orchestra, Sacred Solfeggio Frequencies, Solfeggio Frequencies 528Hz","Solfeggio: Binaural Beats, Alpha Waves, Theta Waves, Isochronic Tones and Healing Frequencies For Sleep, Studying and Reading",0.1,123500,0,115,3967,3689,0.11830828271931791
5pbC0M4v89oKSixzXCoRMF,"Children's Corner, CD 119: IV. The Snow Is Dancing",children,"Claude Debussy, Steven Osborne",Claude Debussy & Gabriel Fauré - Steven Osborne,0.044444444444444446,154386,0,15,814,818,0.15741433601628763
7moK3Xtu1xlyyBWSsUHVRz,Thick Niggas and Anime Tiddies,anime,Dbangz,Thick Niggas and Anime Tiddies,0.5222222222222223,90096,1,5,1025,4280,0.0760140845605412
606WoZeEY2gs7wCne8VPUN,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",tango,"José Feliciano, Ewan McGregor, Jacek Koman",Moulin Rouge,0.5222222222222223,283933,0,119,2000,2710,0.32143919797518616
1UpiQ7Z6bnoBFbJKXcgZ2s,Chilled River Green Noise,chill,EXOA,Chilled River Green Noise,0.5333333333333333,291397,0,16,1227,759,0.33088967980541933
43KeKf2oEqLGUJ0DhisH4g,Go Psycho,psych-rock,Rocket,Go Psycho,0.13333333333333333,152320,1,91,3323,1639,0.1547984872138678
0aE6elufAp2SW1BoxIx0UC,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS (Heroes Version),0.3111111111111111,194786,0,121,2619,1767,0.2085664616783215
1w5nWhUzrQqj0WnDXrgsnC,"Te Aviso, Te Anuncio (Tango)",tango,Shakira,Laundry Service,0.6111111111111112,223200,0,119,3498,2325,0.24454261263280241
24XDNKFNhllNHI19AgLe8V,ROAD-TRIP,road-trip,sinna,ROAD-TRIP,0.0,163226,0,98,4578,3230,0.16860702885916834
0redQHBfejmPUhonR5ppGC,Duas Três,sertanejo,"Guilherme & Benuto, Ana Castela, Adriano Rhod",Duas Três,0.7444444444444445,156942,0,106,1621,1174,0.16065059426361833
5YTrr1MPoqafEhM0hz12GV,Bridge Burner,grindcore,Magrudergrind,Magrudergrind,0.3111111111111111,217933,0,43,2486,2529,0.23787384417087343
06rRv2oHqJo8yus7KSGTCW,Punk Rock Girl,punk-rock,Diesel Boy,Sofa King Cool,0.2,148066,0,93,1085,3684,0.14941232031866253
63agefCwzlByr2Bd1z2b07,Rebirth,j-idol,TELECiDE,TELECiDE 2nd EP,0.17777777777777778,252973,0,63,3769,3936,0.28223945019061764
3Q1nYmhUINzNSnEMU3Rhse,Bossanova,bossanova,The Psychodelics,The Goodie Bag,0.03333333333333333,257842,0,9,3940,4129,0.2884042942462722
5mkGfmJGFZpwK9nA5amOhv,Sex & Candy,grunge,Marcy Playground,Marcy Playground,0.7111111111111111,173493,0,45,2524,2570,0.18160650594263616
7q6noZxTTqDnvjwjBvC7SN,Up2You,french,French Cassettes,Benzene,0.23333333333333334,194976,0,37,1471,455,0.20880702860593997
1RTdeDwKGsflYzCfDudl07,Latin,latin,ElguapoJr,Latin,0.0,163722,1,69,1277,2310,0.169235035154425
25qioGPeNaC1X9FiVPIoJ0,Opera,opera,Valencia Grace,Opera,0.34444444444444444,173893,0,81,4181,2938,0.18211296263235927
5wJTsPcM8MJPDgvRB3nFxR,侘寂,cantopop,Gin Lee,Cantopop,0.0,294000,0,13,1556,678,0.33418544671379247
45a9ePSCf81gXlzOs0SKZL,Anime Elegy,anime,Flamingosis,Better Will Come,0.26666666666666666,248647,0,5,1415,473,0.27676212109126225
5a8Ir2wo8GpDDSkWqvZi7S,Samba Tranquille,samba,Thievery Corporation,Mirror Conspiracy,0.4444444444444445,186493,0,105,4013,2666,0.19806634835863718
3ltuMrMRRvdBKcmkPTFddF,World Music Bar,world-music,Beau Jingles,Beau Jingles 2,0.3,38105,0,125,429,434,0.010186110172055993
3iMgqf7gCjBhRdBrLm5WbM,Sleep,sleep,One True God,Unholy,0.43333333333333335,145555,1,110,2916,4447,0.14623303844892577
4KzOJdqRTYAouueUtnNNvx,Forrowest,forro,Forro In The Dark,Bonfires of Sao Joao,0.32222222222222224,284612,0,36,1440,554,0.32229890820599116
2PKGX7glf9mutxRlwrusZd,The British Grenadiers,british,John Williams,Empire Of The Sun (Original Motion Picture Soundtrack),0.3111111111111111,149426,0,12,1970,1297,0.15113427306372107
297CpejXXWQnetCfopLhKn,Kids,kids,"Feather, Ricca",Kids,0.5333333333333333,157317,0,68,1399,2234,0.16112539741023374
1ixLFujIh8pCLbZi12eVat,Children Of Cybertron,children,Emmure,Speaker Of The Dead,0.4222222222222222,93733,1,15,1304,3768,0.08061904201184855
15kI6BeM3vS7SqeECZqsze,"Germany National Anthem ""Das Deutschlandlied""",german,National Anthem Band,World Cup: National Anthems,0.24444444444444446,80993,0,40,2797,4663,0.06448839644416758
1dekstoglmqX3fq3K42sux,Garage Rooftop,garage,Q,The Shave Experiment,0.37777777777777777,264910,0,39,3165,4231,0.2973533839536795
6QOBAqYBpKTc02biPxGEDy,Turkish Bath,turkish,"Don Ellis, The Don Ellis Orchestra",Electric Bath,0.16666666666666669,628600,0,123,1136,1254,0.7578364676671718
1cKeLPNqLvHwnRQflnJtey,Infinite,deep-house,Deep House,Infinite,0.2,124017,0,24,1045,2100,0.11896287799078502
7zjVkjBU0rpJ3h6wIJhEk0,Hardstyle,hardstyle,Musica Electronica Para Entrenar,Electronica & Rutina De Entrenamiento,0.011111111111111112,93333,0,50,2748,1276,0.08011258532212544
7ImQNXa4dZHj8OlINLKEkD,Free Palestine - Trip Hop Mix,trip-hop,Buddha Chillout,Mantra Rain,0.0,120084,0,122,625,2566,0.11398314258908256
0mVYqxsm3ReFqAuxG9Orrk,Whiskey Blues,blues,Tanner Adell,Whiskey Blues,0.6666666666666667,133016,0,8,3793,4604,0.13035688736783063
4hFBsvMoe67o5sHXdlNjKR,British Grenadiers,british,42nd Royal Highlanders,The Long March Home,0.23333333333333334,48720,0,12,37,4180,0.02362620457558296
7pQaI4KGbXsmaXXlIy4Xsn,Dancehall Soca,dancehall,Elephant Man,Response Riddim,0.23333333333333334,226233,1,22,1275,3345,0.24838282048262794
5Y6nVaayzitvsD5F7nr3DV,West Coast,rock-n-roll,Lana Del Rey,Ultraviolence (Deluxe),0.8666666666666667,256760,0,100,2224,4431,0.2870343289005712
4Q73bV2I8Bl55TWlBBUyr5,Electrostatic,electro,Vedhamn Sounds,Electrostatic,0.5222222222222223,163203,0,32,4191,1277,0.16857790759950925
6v8mOtpRlXbG3BOauqPRHC,Soulful Strut,soul,Young-Holt Unlimited,The Definitive Young-Holt Unlimited,0.5777777777777778,181066,0,112,4387,4100,0.1911949972208189
6xpZW6bnDbfce8qBRu7M9x,SOULCRUSHER,soul,Tommy Richman,SOULCRUSHER,0.5888888888888889,171828,0,112,4069,3480,0.17949837997166374
7bsWsruF2goiu8b8BvYNlP,Ska,ska,Skankin' Pickle,Skafunkrastapunk,0.044444444444444446,170906,0,109,3546,3637,0.17833099730185198
6LZsX33AicQtEpFv8S2ixa,Guitar,guitar,Spook,Guitar,0.14444444444444446,113932,1,46,3640,1726,0.10619383870114117
0PzFCpdTIrLFlOBXhKLO9c,Sunglasses - Indie Pop Instrumental,indie-pop,Rich Hard Beats,Sunglasses (Indie Pop Instrumental),0.0,131647,0,59,3290,3881,0.1286235393472533
69p2UtoKguY8Xu5Yupevdr,Midnight,new-age,"New Age, New Age Instrumental Music, New Age 2021",New Age Zen Music,0.11111111111111112,478044,0,79,2821,2817,0.5672112342222915
49qlA6VyHPErvoVaCnt29R,Road Trip,road-trip,Moon & Tasty,Road Trip,0.23333333333333334,180017,0,98,2707,3377,0.18986681455202004
4HFs6nuQ1V2gkTvO4RERwK,house,house,kohto,zelda x piano: ocarina of time,0.37777777777777777,51924,0,55,4524,4867,0.02768292266026505
0SzOCqaLfsLODI4blj7cbx,club,club,Kelsea Ballerini,kelsea,0.33333333333333337,181099,0,18,2092,4788,0.19123677989772103
4MIqea3vBJ6XLV1sUaMaEG,Blood Section,soundtracks,Swans,Soundtracks For The Blind,0.14444444444444446,159053,0,113,3734,3751,0.163323419443632
3BnhAHkuuvKSxVmxrYHBL9,Teil 13 - Wie im Film,pop-film,Urban Priol,Wie im Film,0.0,180009,0,87,4166,4629,0.1898566854182256
1njlnn8ZKHI77Pe9szIONR,SHEESH,j-pop,BABYMONSTER,BABYMONS7ER,0.9111111111111111,170356,0,64,355,337,0.17763461935348268
0TbH9xGknZhv7Pd3ND2Y0U,Salamat Salamat (Live),philippines-opm,Malayang Pilipino Music,Malayang Pilipino Music (Recorded Live at Cuneta Astrodome),0.35555555555555557,268970,0,84,2497,2547,0.30249391935436903
6NGduXgHHF7ORyIu8vrRCW,Sinais - Ao Vivo,pagode,"Sorriso Maroto, Péricles, Ferrugem",Sorriso Eu Gosto No Pagode (Ao Vivo),0.6555555555555556,220845,0,82,3614,3721,0.24156084887205764
0LAcM6I7ijW4VVW0aytl1t,One (Remastered),metal,Metallica,...And Justice for All (Remastered Deluxe Box Set),0.7111111111111111,446145,0,73,2615,13,0.5268225793585979
3aRG0ktXmISKj6InRRlVEa,Amor en el Cielo,synth-pop,Beni Life,"Ritmo Fantasía: Balearic Spanish Synth-Pop, Boogie And House (1982-1992)",0.17777777777777778,315306,0,118,453,3371,0.3611618622918938
7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,acoustic,"SLANDER, Dylan Matthew",Love Is Gone (Acoustic),0.788888888888889,176971,0,0,3393,2452,0.18601014685977862
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,r-n-b,Benson Boone,Fireworks & Rollerblades,0.9555555555555556,180304,0,94,457,1442,0.19023019722689638
3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),metal,Metallica,Metallica (Remastered),0.7777777777777778,331560,0,73,2615,2623,0.38174172987879224
1XxCiPw07rd1ytYnE7SoJI,Road Trippin',road-trip,Red Hot Chili Peppers,Californication (Deluxe Edition),0.5777777777777778,204973,0,98,3255,667,0.22146464742384475
4sfQWuSskwpK0dluU3dtmO,emo,emo,lovelytheband,conversations with myself about you,0.22222222222222224,226559,0,34,4531,4744,0.24879558268475221
0QHAeWDMHjkCb1VVHAkXxY,Without Judgement,death-metal,Death,Symbolic (Remastered Version),0.4,328013,0,23,1033,3903,0.37725072518267255
2LUuqh7ffOp6RWXPmfOOZ5,Reggaeton Beat #3,reggaeton,Jair The Producer,Reggaeton Beat #3,0.32222222222222224,120340,0,97,1855,3306,0.11430727487050536
0fT8KGK8QUquaL7iqY12bn,"Malayala Nattil (From ""Saranaravam"")",malay,Madhu Balakrishnan,Malayalam Peaceful Bhakti Vibes,0.0,299186,0,71,2477,2545,0.34075165769605253
1KPse8Udqn2yBGUYHONp2D,Metal Mickey,metal-misc,The London Suede,Suede (25th Anniversary Edition),0.18888888888888888,210924,0,74,3911,3852,0.2289994568252003
6VdcPsKG2zX52UVjw26B2U,Electro Swing,electro,Clax,Electro Swing,0.2111111111111111,87794,1,32,815,1259,0.07309942631118471
3lzYx9dpCNw6CkttQe6SlE,Soulshine,soul,Gov't Mule,The Deep End Vol. 1,0.4666666666666667,467800,0,112,1593,4097,0.5542408783984827
7aZSo66HyYSIKWwcm6mKoD,Soul Ties,soul,Major Nine,Soul Ties,0.4666666666666667,166603,1,112,2494,3731,0.17288278946215568
6QNCvcs758QuBEBISL6XIV,Happy Face,happy,Jagwar Twin,Happy Face,0.6333333333333333,169760,0,47,1852,1799,0.17687999888579525
0MWRCYNhCgJhFHAj92fbiH,2:00 AM,german,German GS,2:00 AM,0.15555555555555556,163125,1,40,1543,63,0.16847914854501322
6h5Ubvc73Yrb2BrwqvRHgI,Peace of Mind,new-age,"New Age, New Age Instrumental Music, New Age 2021",New Age Instrumental Music,0.2111111111111111,365772,0,79,2821,2816,0.4250589705508096
0OoIREDtzmMic4ZVzwMsHK,Movies,movies,H6kutta,BarelyAlive,0.3666666666666667,103656,1,77,1641,416,0.09318296634215455
2pvV3O8KrGGRf5iC7fmh0q,Study Music,study,Spa,"Spa Music: Soothing and Relaxing Piano Music for Spa, Yoga, Meditation, Massage Therapy, Wellness, Studying Music and Sleeping Music",0.43333333333333335,125568,0,115,3627,3756,0.12092666380518637
2HZh3z8Mj0V27Jm7A8PVV9,Chilled Waves,chill,Sleep Recorders,Green Sleep Noise,0.5222222222222223,128547,0,16,3565,1698,0.1246985000018992
78vXNIsZwIgpOtKNDbyUFv,Girl From Ipanema,bossanova,Sitti,Bossa Covers,0.17777777777777778,143680,0,9,3542,566,0.14385902271584866
1jfjnwq5JAep5BqnAPqoBH,Sing,post-dubstep,Extreme Music,Post Dubstep,0.022222222222222223,204885,0,88,1355,3131,0.22135322695210563
0zRsYMipqgzvSe2rvNt9uH,Garageland - Remastered,garage,The Clash,The Clash (Remastered),0.3111111111111111,194160,0,39,3848,4087,0.20777385695890482
3C9DcBot6pdX1N1KtKn4s9,rainy day,rainy-day,sugar plant,Happy,0.14444444444444446,441466,0,95,4588,1793,0.5208983022305619
1DI5NBVkUApKtwT4QlZ1Xf,Aşkın Sırrı Bilinmez,turkish,Turkish Delight,Kardan Adam,0.3666666666666667,123818,0,123,4136,2227,0.11871091578764777
4nvgOOsVAilfa3xgku5fSE,Movie Previews,movies,Pablo Francisco,Knee To The Groin,0.3,220266,0,77,2973,2256,0.24082775281368346
0kE354dlcnsm9hYRTT2D5E,Disco Boy,disco,Disco Lines,Disco Boy,0.45555555555555555,221370,0,26,1101,1103,0.24222557327731925
0qoSVsQJOTINFkkux2lbJj,Summertime Blues,blues,Zach Bryan,Summertime Blues,0.6888888888888889,181239,0,8,4406,3875,0.1914140397391242
4Up055peaSTnA5MBKO6h7c,Gospel Burnout,gospel,Dance Gavin Dance,Artificial Selection,0.34444444444444444,248608,0,41,972,310,0.27671274156401426
4fjfmgX9J1PKuYZEQDPIZD,Portal Spillage,trip-hop,Tipper,Forward Escape,0.32222222222222224,180500,0,122,4040,1500,0.1904783610048607
0tPOlAEXHaXXIJGNR9Ljiy,The Surfer,indie-pop,Vampire Weekend,Only God Was Above Us,0.5666666666666667,347373,0,59,4183,2932,0.401763228965271
48ci4hRVn40rnINWJSnw6Y,DEPARTURE - BossaNova version,bossanova,Cafe Music BGM channel,CAFE MUSIC ~STUDIO GHIBLI Jazz & Bossa~,0.41111111111111115,250866,0,9,667,639,0.27957168957750117
6FJSkQp6Sw2VGcrRQsnzvt,Detroit to Boston - EBF Remix,detroit-techno,"Jake Buzzard, EBF",Detroit to Boston (Remixes),0.13333333333333333,97881,1,25,1856,1070,0.08587099788427718
69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,disco,50 Cent,The Massacre,0.7666666666666667,214226,1,26,40,4187,0.2331802567988645
3icBDBRl7DcA5ZjMkN5O0G,ocean.dance.,j-dance,Fushou.,revelation.,0.16666666666666669,208192,0,62,1494,4827,0.22554035763439145
5HrGhdxGyb4PAyrbY3jSlT,Edge Of The Universe,psych-rock,Psychlona,Venus Skytrip,0.14444444444444446,236872,0,91,3146,4492,0.2618533022875383
1oi315Rjd6at5x4bWtiyrx,PUNK,punk,SAOTOMAMORE,PUNK,0.23333333333333334,138240,0,92,3376,3004,0.13697121173561444
5eRUH8iTMnRtUIZOOQOVyz,Discoteca,disco,"IAmChino, Pitbull",The Most Winning,0.45555555555555555,225853,1,26,1761,4191,0.24790168662739098
2lJ4dbIaUEk0xS8MvTY7DZ,Blood On The Bluegrass,bluegrass,Legendary Shack Shakers,Cockadoodledon't,0.33333333333333337,223893,0,7,2267,833,0.2454200488477477
55XlSI5d8hMVoNjVkpQpT7,Malayo,malay,Ace Banzuelo,Malayo,0.4,276368,0,71,120,2549,0.3118608358307979
05liC4paNmoaNWMd2pZE9A,Road Trip,road-trip,Ninja Sex Party,Level Up,0.23333333333333334,186846,1,98,2850,2366,0.1985132963873178
0SjoUXTT8ulcAEKEK2twat,Good Vibes,acoustic,"Acoustics, Tyler Swatie",Good Vibes,0.14444444444444446,192000,0,0,128,1655,0.20503899083440008
1xrXbGlppVZ18pzHaLAZ9b,Ambient,ambient,Spoofi,Ambient,0.17777777777777778,115200,0,4,3639,230,0.10779930640756342
07VwAUiHy0WXUZ8OLunzA4,Honky Tonk Truth,honky-tonk,Brooks & Dunn,The Greatest Hits Collection,0.4222222222222222,195106,0,54,611,4137,0.20897162703009997
4eGHlplaq1ME8oetnTuFFf,Soul Man,soul,Sam & Dave,Soul Men,0.6666666666666667,159000,0,112,3424,3729,0.1632563139322437
50oS45iNMFp7pKIQRAWIUP,Kids In The Dark,kids,All Time Low,Future Hearts,0.5555555555555556,216689,0,68,209,1552,0.23629876386583454
3PTDf8fCEkrxvEckU1glGs,Khaos x4,j-pop,Poppy,I Disagree (more),0.3666666666666667,177153,0,64,3106,1988,0.1862405846536026
0qRSrdDK4xj1doRViNPYwM,Roadrunner (Alternative Version),alternative,The Modern Lovers,The Modern Lovers (Expanded Version),0.48888888888888893,295013,0,3,3917,4188,0.3354680482805162
